modeldate,candidate_name,entrance,exit,mean_pct
2019-10-27,Deval Patrick,2019-03-01,2020-02-12,1
2019-10-28,Deval Patrick,2019-03-01,2020-02-12,1
2019-10-29,Deval Patrick,2019-03-01,2020-02-12,1
2019-10-30,Deval Patrick,2019-03-01,2020-02-12,1
2019-10-31,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-01,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-02,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-03,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-04,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-05,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-06,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-07,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-08,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-09,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-10,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-11,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-12,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-13,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-14,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-15,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-16,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-17,Deval Patrick,2019-03-01,2020-02-12,1
2019-11-18,Deval Patrick,2019-03-01,2020-02-12,0.40838379
2019-11-19,Deval Patrick,2019-03-01,2020-02-12,0.8767171
2019-11-20,Deval Patrick,2019-03-01,2020-02-12,0.61313706
2019-11-21,Deval Patrick,2019-03-01,2020-02-12,0.38697593
2019-11-22,Deval Patrick,2019-03-01,2020-02-12,0.79859036
2019-11-23,Deval Patrick,2019-03-01,2020-02-12,0.8479139
2019-11-24,Deval Patrick,2019-03-01,2020-02-12,0.8479139
2019-11-25,Deval Patrick,2019-03-01,2020-02-12,0.52354062
2019-11-26,Deval Patrick,2019-03-01,2020-02-12,0.4292315
2019-11-27,Deval Patrick,2019-03-01,2020-02-12,0.51937147
2019-11-28,Deval Patrick,2019-03-01,2020-02-12,0.53968193
2019-11-29,Deval Patrick,2019-03-01,2020-02-12,0.53968193
2019-11-30,Deval Patrick,2019-03-01,2020-02-12,0.53968193
2019-12-01,Deval Patrick,2019-03-01,2020-02-12,0.5396825
2019-12-02,Deval Patrick,2019-03-01,2020-02-12,0.6329808
2019-12-03,Deval Patrick,2019-03-01,2020-02-12,0.6120864
2019-12-04,Deval Patrick,2019-03-01,2020-02-12,0.7137509
2019-12-05,Deval Patrick,2019-03-01,2020-02-12,0.7636654
2019-12-06,Deval Patrick,2019-03-01,2020-02-12,0.7636654
2019-12-07,Deval Patrick,2019-03-01,2020-02-12,0.7636654
2019-12-08,Deval Patrick,2019-03-01,2020-02-12,0.7636654
2019-12-09,Deval Patrick,2019-03-01,2020-02-12,0.7563999
2019-12-10,Deval Patrick,2019-03-01,2020-02-12,0.6593292
2019-12-11,Deval Patrick,2019-03-01,2020-02-12,0.5525697
